Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
168,EGCN (SHEFFIELD CITY (DISUSED)) UNKNOWN,455.8125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,UHF Airport Uplinks (455-456MHz),,,,
169,EGFH (SWANSEA) TOWER,455.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,UHF Airport Uplinks (455-456MHz),,,,
170,EGNO (WARTON) UNKNOWN,455.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,UHF Airport Uplinks (455-456MHz),,,,
171,EGPC (WICK JON O' GROATS) GROUND,455.8125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,UHF Airport Uplinks (455-456MHz),,,,
172,Baofeng Test Channel 01,462.125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
173,Baofeng Test Channel 02,462.225,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
174,Baofeng Test Channel 03,462.325,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
175,Baofeng Test Channel 04,462.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
176,Baofeng Test Channel 05,462.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
177,Baofeng Test Channel 06,462.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
178,Baofeng Test Channel 07,462.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
179,Baofeng Test Channel 08,462.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
180,Baofeng Test Channel 09,462.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
181,Baofeng Test Channel 10,463.025,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
182,Baofeng Test Channel 11,463.125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
183,Baofeng Test Channel 12,463.225,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
184,Baofeng Test Channel 13,463.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
185,Baofeng Test Channel 14,450.225,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
186,Baofeng Test Channel 15,460.325,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
187,Baofeng Test Channel 16,469.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Baofeng Test Frequencies (462-469MHz),,,,
188,SATCOM PIRATE 1,249.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
189,SATCOM PIRATE 2,249.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
190,SATCOM PIRATE 3,250.19,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
191,SATCOM PIRATE 4,250.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
192,SATCOM PIRATE 5,251.71,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
193,SATCOM PIRATE 6,251.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
194,SATCOM PIRATE 7,253.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
195,SATCOM PIRATE 8,254.15,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
196,SATCOM PIRATE 9,255.54,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
197,SATCOM PIRATE 10,255.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
198,SATCOM PIRATE 11,257.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
199,SATCOM PIRATE 12,257.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
200,SATCOM PIRATE 13,260.375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
201,SATCOM PIRATE 14,260.475,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
202,SATCOM PIRATE 15,261.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
203,SATCOM PIRATE 16,261.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
204,SATCOM PIRATE 17,262.325,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
205,SATCOM PIRATE 18,262.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
206,SATCOM PIRATE 19,262.845,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
207,SATCOM PIRATE 20,263.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
208,SATCOM PIRATE 21,263.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
209,SATCOM PIRATE 22,263.755,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
210,SATCOM PIRATE 23,263.77,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
211,SATCOM PIRATE 24,263.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
212,SATCOM PIRATE 25,263.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Brazilian Satcom Pirates (250-270MHz),,,,
213,FRS Channel 01,462.5625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
214,FRS Channel 02,462.5875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
215,FRS Channel 03,462.6125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
216,FRS Channel 04,462.6375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
217,FRS Channel 05,462.6625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
218,FRS Channel 06,462.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
219,FRS Channel 07,462.7125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
220,FRS Channel 08,467.5625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
221,FRS Channel 09,467.5875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
222,FRS Channel 10,467.6125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
223,FRS Channel 11,467.6375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
224,FRS Channel 12,467.6625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
225,FRS Channel 13,467.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
226,FRS Channel 14,467.7125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
227,FRS Channel 15,462.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
228,FRS Channel 16,462.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
229,FRS Channel 17,462.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
230,FRS Channel 18,462.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
231,FRS Channel 19,462.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
232,FRS Channel 20,462.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
233,FRS Channel 21,462.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
234,FRS Channel 22,462.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Family Radio Service (462-467MHz),,,,
235,Fireground: Service Defined,450.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
236,Fireground: General Incident,457.0375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
237,Fireground: Portable Repeaters,457.0875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
238,Fireground: Fixed Site Repeaters,457.1375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
239,Fireground: Command Support,457.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
240,Fireground: BA Sector,457.2375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
241,Fireground: BA Communications,457.4875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
242,Fireground: Portable Repeaters,462.5875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
243,Fireground: Fixed Site Repeaters,462.6375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
244,Fireground: Incident Defined,464.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Fireground (450-464MHz,,,,
245,GMRS Channel 1,467.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
246,GMRS Channel 2,467.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
247,GMRS Channel 3,467.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
248,GMRS Channel 4,467.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
249,GMRS Channel 5,467.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
250,GMRS Channel 6,467.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
251,GMRS Channel 7,467.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
252,GMRS Channel 8,467.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,General Mobile Radio Service (467MHz),,,,
253,Marine UHF 1,457.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
254,Marine UHF 2,457.513,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
255,Marine UHF 3,457.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
256,Marine UHF 4,457.538,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
257,Marine UHF 5,457.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
258,Marine UHF 6,457.563,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
259,Marine UHF 7,457.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
260,Marine UHF 8,457.588,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
261,Marine UHF 9,457.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
262,Marine UHF 10,457.613,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
263,Marine UHF 11,457.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
264,Marine UHF 12,457.638,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
265,Marine UHF 13,457.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
266,Marine UHF 14,457.663,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
267,Marine UHF 15,457.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
268,Marine UHF 16,457.688,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
269,Marine UHF 17,457.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
270,Marine UHF 18,457.713,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
271,Marine UHF 19,457.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
272,Marine UHF 20,457.738,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
273,Marine UHF 21,457.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
274,Marine UHF 22,457.763,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
275,Marine UHF 23,457.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
276,Marine UHF 24,457.788,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
277,Marine UHF 25,457.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
278,Marine UHF 26,457.813,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
279,Marine UHF 27,457.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
280,Marine UHF 28,457.838,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
281,Marine UHF 29,457.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
282,Marine UHF 30,467.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
283,Marine UHF 31,467.513,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
284,Marine UHF 32,467.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
285,Marine UHF 33,467.538,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
286,Marine UHF 34,467.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
287,Marine UHF 35,467.563,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
288,Marine UHF 36,467.575,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
289,Marine UHF 37,467.588,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
290,Marine UHF 38,467.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
291,Marine UHF 39,467.613,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
292,Marine UHF 40,467.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
293,Marine UHF 41,467.638,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
294,Marine UHF 42,467.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
295,Marine UHF 43,467.663,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
296,Marine UHF 44,467.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
297,Marine UHF 45,467.688,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
298,Marine UHF 46,467.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
299,Marine UHF 47,467.713,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
300,Marine UHF 48,467.725,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
301,Marine UHF 49,467.738,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
302,Marine UHF 50,467.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
303,Marine UHF 51,467.763,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
304,Marine UHF 52,467.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
305,Marine UHF 53,467.788,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
306,Marine UHF 54,467.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
307,Marine UHF 55,467.813,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
308,Marine UHF 56,467.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
309,Marine UHF 57,467.838,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
310,Marine UHF 58,467.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine UHF (457-467MHz),,,,
311,Marine VHF Channel 00 Coastguard SAR,156.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
312,Marine VHF Channel 01 Ship to Shore Public & Port Ops Duplex (shore 160.650),156.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
313,Marine VHF Channel 02 Ship to Shore Public & Port Ops Duplex (shore 160.700),156.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
314,Marine VHF Channel 03 Ship to Shore Public & Port Ops Duplex (shore 160.750),156.15,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
315,Marine VHF Channel 04 Ship to Shore Public & Port Ops Duplex (shore 160.800),156.2,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
316,Marine VHF Channel 05 Ship to Shore Public & Port Ops Duplex (shore 160.850),156.25,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
317,Marine VHF Channel 06 Intership Ship to Air & SAR,156.3,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
318,Marine VHF Channel 07 Ship to Shore Public & Port Ops Duplex (shore 160.950),156.35,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
319,Marine VHF Channel 08 Intership Working,156.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
320,Marine VHF Channel 09 Intership & Port Ops,156.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
321,Marine VHF Channel 1 Shore to Ship Public & Port OPS Duplex (shore 156.050),160.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
322,Marine VHF Channel 2 Shore to Ship Public & Port OPS Duplex (shore 156.100),160.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
323,Marine VHF Channel 3 Shore to Ship Public & Port OPS Duplex (shore 156.150),160.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
324,Marine VHF Channel 4 Shore to Ship Public & Port OPS Duplex (shore 156.200),160.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
325,Marine VHF Channel 5 Shore to Ship Public & Port OPS Duplex (shore 156.250),160.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
326,Marine VHF Channel 7 Shore to Ship Public & Port OPS Duplex (shore 156.350),160.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
327,Marine VHF Channel 10 Intership & Port Ops,156.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
328,Marine VHF Channel 11 Port Ops,156.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
329,Marine VHF Channel 12 Port Ops,156.6,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
330,Marine VHF Channel 13 Intership Nav & Safety,156.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
331,Marine VHF Channel 14 Port Ops,156.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
332,Marine VHF Channel 15 Intership & Inland Waterways,156.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
333,Marine VHF Channel 16 Distress,156.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
334,Marine VHF Channel 17 Intership & Inland Waterways,156.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Marine VHF (156-162MHz),,,,
